चशाषास्त्रभाकाय करत आहे	3	chashashastrabhakay karat ahe	3	
शेतकऱ्यांना खरीप व रबी हंगामाबाबत मार्गदर्शन करून विद्यापीठाने तयार केलेल्‍या बियाणाचे वाटप केले जाते.	14	shetkaryanna kharif va rabi hungamababat margadarshan karun Vidyapithane tayaar kelelya biyanache vatap kele jate.	14	
अमरावती जिल्ह्यातील चिखलदरा हे प्रमुख पर्यटनस्थळ आहे.	7	Amravati zillyatil Chikhaldara he pramukh paryatansthal ahe.	7	
अगदी सुरुवातीच्या वैदिक ग्रंथांमध्ये अग्नी, इंद्र व इतर देवांचा उल्लेख असुर (ज्ञान, शक्ती आणि प्रदेशांचे अधिपती या अर्थाने) असाच केलेला आहे.	21	agdi suruwatichya vaidik granthamadhye agni, indra va itar devancha ullekh asur (dnyan, shakti ani pradeshanche adhipati ya arthane) asach kelela ahe.	21	
ॲबिगेल क्लेटन ही एक अमेरिकन रतिअभिनेत्री आहे.	7	Abigale Clayton hi ek American ratiabhinetri ahe.	7	
राजबिंड्या भुवया	2	rajbindya bhuvaya	2	
जडाला प्रेरणा मिळाली कि ते हळू लागते; पण हि प्रेरणा देणारे काही तरी हवे म्हणजे प्रेरणेवर सत्ता किंवा अधिकार गाजविणारे कोणी तरी लागते.	23	jadala prerna milali ki te halu lagte; pan hi prerna denare kahi tari have mhanje prernevar satta kivva adhikar gajavinare koni tari lagte.	23	
फेक भारताच्या नागालँड राज्यातील एक शहर आहे.	7	Fake Bhartachya Nagaland rajyatil ek shahar ahe.	7	
आधुनिकदृष्ट्या थंड हवेचे ठिकाण असणारा हा किल्ला निसर्गनिर्मित आहे.	9	adhunikdrushtya thanda haveche thikan asnara ha killa nisarganirmit ahe.	9	
पर्यटक स्वतः स्वयंपाक करू शकतील, अशी सर्व अत्याधुनिक साधनसामग्री तसेच आवश्यक पदार्थ येथे उपलब्ध करून देण्यात येतात.	17	paryatak swatah swayampak karu shaktil, ashi sarva atyadhunik saadhansamagri tasech avashyak padartha yethe upalabh karun denyat yetat.	17	
आकार तयार केले जातात नंतर मध्यम सदस्य प्रामुख्याने कार्यात मदत.	10	aakar tayar kele jatat nantar madhyam sadasya pramukhyane karyat madat.	10	
१९२५ सालानंतर खंडीय संयुक्त संस्थानांवर कुठेही हे वादळ धडकले नव्हते.	10	1925 salanantar khandiya sanyukta sansthananvar kuthehi he vadal dhadakle navhate.	10	
कर्दळीवनात विलक्षण दैवी अनुभव येतात.	5	Kardalivanat vilakshan daivi anubhav yetat.	5	
अनिल, अजित व आमदार अतुल सावे ही तीन मुले आणि अंजली ही त्यांची विवाहित कन्या होय.	16	Anil, Ajit va Aamdar Atul Saave hi teen mule ani Anjali hi tyanchi vivahit kanya hoy.	16	
माजी पंतप्रधान जवाहरलाल नेहरू यांनी स्थापन केलेला योजना आयोग बरखास्त करून त्या जागी नीती आयोग नेमण्यात आला.	17	maaji Pantapradhan Jawaharlal Nehru yanni sthapan kelela yojna aayog barkhast karun tya jaagi niti aayog nemnyat aala.	17	
भेटीत कळते की सोफीला राजाने लग्नासाठी मागणी घातली आहे.	9	bhetit kalte ki Sofiela rajane lagnasathi maagni ghatli aahe.	9	
टॉर्च तपासणी	2	torch tapasni	2	
’सामान्य बाह्य प्रसारण सेवा’ ही इंग्रजीमध्ये ८ तास सेवा देणारी प्रमुख सेवा आहे.	13	saamanya bahya prasaran seva' hi ingrajimadhe 8 taas seva denari pramukh seva ahe.	13	
आयोगाच्या स्थापनेनंतर तात्काळ मराठ समाज मागास असल्याबाबतची माहिती गोळा करण्यास सुरुवात केली.	12	aayogachya sthapanenantar tatkal Maratha samaj maagas aslyababatchi mahiti gola karnyas suruwat keli.	12	
किशोर	1	Kishor	1	
या करारानंतर सविनय कायदेभंगाची चळवळ समाप्त झाली.	7	ya kararanantar savinay kaydebhangachi chalval samapta jhali.	7	
प्रकाशचित्रे, व्हिडिओ, आवाजाची ध्वनिमुद्रणे इत्यादींचा संग्रह (इंग्लिश मजकूर)	8	prakashchitre, video, awajachi dhwanimudrane ityadincha sangrah (English majkur)	8	
हेच विद्युत चुंबक होय.	4	hech vidyut chumbak hoy.	4	
मोक्षगुंडम विश्वेश्वरैया	2	mokshagundam Vishweshvaraiyaa	2	
वेदांच्या ६ अंगांमध्ये व्याकरण प्रधान मानल्या जातं.	7	vedanchya 6 anganmadhye vyakran pradhan manlya jat.	7	
शासनाचे त्यांच्या नावाने दिलेले पुरस्कार रद्द केले.	7	shasnache tyanchya navane dilele puraskar radda kele.	7	
प्लांट्‌स व्हर्सेस झोम्बीज त्याच्या पायऱ्यांच्या नावांसाठी व इतरांसाठी अनेक संदर्भ वापरते.	11	Plants vs Zombies tyachya payryanchya navansathi va itaransathi anek sandarbha vaparte.	11	
या कवितेचं वैशिष्ट्य असे की यात कुठेही महापुराचा उल्लेख नसतानाही वाचक महापुरात लोटले जातात आणि त्या महापुरातून प्रसन्न मुद्रेत ताठ कण्याने सामोरे जातात.'मुक्तहस्त'अलंकाराने नटलेली हि कविता आहे.	27	ya kavitecha vaishistya ase ki yaat kuthehi mahapuracha ullekh nastanahi vachak manapurat lotle jatat ani tya mahapuratun prasanna mudret taath kanyane saamore jatat.'Muktahasta'alankarane natleli hi kavita ahe.	27	
